timestamp, frame, x, y, z, qx, qy, qz, qw
298029.552375916, 004549, -3.6385221, -0.6767579, -0.74976087, -0.38850343, 0.6691718, -0.5942378, 0.21944383
298029.569043041, 004550, -3.6372838, -0.67474127, -0.7559473, -0.38907236, 0.6683453, -0.5943169, 0.22073677
298029.585710291, 004551, -3.635211, -0.6727953, -0.7616226, -0.38995004, 0.66757244, -0.5941933, 0.22185677
298029.6023775, 004552, -3.6337187, -0.6707219, -0.7674554, -0.39131567, 0.66648537, -0.5940121, 0.22320174
298029.61904475, 004553, -3.6324322, -0.66860265, -0.7732316, -0.39304596, 0.6651962, -0.59372425, 0.22476761
298029.635711958, 004554, -3.6311727, -0.66650456, -0.7789008, -0.39483923, 0.66385597, -0.59348947, 0.22620285
298029.652379208, 004555, -3.6298585, -0.66446424, -0.78443485, -0.39635593, 0.6625863, -0.5934307, 0.22742368
298029.669046458, 004556, -3.6284823, -0.66247654, -0.7898206, -0.39767826, 0.66155356, -0.59333605, 0.22836623
298029.685713708, 004557, -3.6270072, -0.6602696, -0.79556364, -0.3990072, 0.6605439, -0.59328365, 0.22910587
298029.702380916, 004558, -3.6255763, -0.6582193, -0.8007849, -0.40032962, 0.65954757, -0.59315646, 0.22999695
298029.719048, 004559, -3.624182, -0.656207, -0.8056525, -0.40167913, 0.65883535, -0.5926459, 0.23099972
298029.73571525, 004560, -3.622813, -0.65419334, -0.81024563, -0.4030747, 0.65837145, -0.59181696, 0.23201409
298029.752382458, 004561, -3.6214507, -0.65218425, -0.8146465, -0.40443125, 0.6578148, -0.5910969, 0.23306546
298029.769049708, 004562, -3.6200619, -0.6502069, -0.8189372, -0.40576524, 0.65721613, -0.59054744, 0.23382741
298029.785716916, 004563, -3.61786, -0.6483379, -0.82331705, -0.40710247, 0.6567328, -0.59003156, 0.2341633
298029.802384208, 004564, -3.6162271, -0.64643073, -0.8274981, -0.40871868, 0.65619427, -0.5894316, 0.23436831
298029.819051416, 004565, -3.6148279, -0.64449114, -0.8315156, -0.4106366, 0.65533674, -0.5889155, 0.234712
298029.835718625, 004566, -3.6135147, -0.6425251, -0.8353429, -0.41271895, 0.65437573, -0.5883747, 0.23509717
298029.85238575, 004567, -3.6121964, -0.6405339, -0.8389414, -0.41489115, 0.65348965, -0.58767354, 0.23549186
298029.869053125, 004568, -3.6107779, -0.6385429, -0.842299, -0.4169026, 0.6529563, -0.5867842, 0.23563683
298029.885720208, 004569, -3.6087275, -0.636279, -0.8453637, -0.41849416, 0.6529209, -0.5857743, 0.23542598
298029.902387458, 004570, -3.6068647, -0.6342323, -0.8482367, -0.419882, 0.6531891, -0.5846504, 0.2350043
298029.919054666, 004571, -3.6050465, -0.6322625, -0.8509018, -0.42131183, 0.653528, -0.5834428, 0.23450425
298029.935721916, 004572, -3.60327, -0.63031137, -0.8533555, -0.42292166, 0.65333676, -0.5824788, 0.23453547
298029.952389166, 004573, -3.6014717, -0.6283956, -0.85561794, -0.42459166, 0.65273106, -0.58177155, 0.23495972
298029.969056375, 004574, -3.5995774, -0.6265606, -0.857705, -0.42594975, 0.6522885, -0.5811681, 0.23522374
298029.985723666, 004575, -3.597554, -0.6242703, -0.86008734, -0.42700383, 0.6521626, -0.5804957, 0.23532206
298030.002390833, 004576, -3.5955658, -0.6223922, -0.8619451, -0.42804232, 0.6519296, -0.57979983, 0.23579581
298030.019057958, 004577, -3.5935793, -0.6207188, -0.86355275, -0.42920822, 0.6515221, -0.57921094, 0.23624964
298030.035725208, 004578, -3.5915005, -0.61922187, -0.8650281, -0.43032548, 0.651127, -0.5788513, 0.23618808
298030.052392458, 004579, -3.589298, -0.6178876, -0.8663767, -0.4310426, 0.6506374, -0.57898957, 0.2358907
298030.069059625, 004580, -3.586966, -0.61669314, -0.86752427, -0.43129328, 0.65055114, -0.57916975, 0.23522694
298030.085726875, 004581, -3.5845087, -0.6151668, -0.868771, -0.43132362, 0.6509269, -0.57901156, 0.23452024
298030.102394125, 004582, -3.582153, -0.6138916, -0.8694619, -0.43137154, 0.65108055, -0.5788128, 0.23449628
298030.119061416, 004583, -3.5798364, -0.6126832, -0.8698548, -0.43157312, 0.6509731, -0.57863647, 0.23485896
298030.135728583, 004584, -3.5774922, -0.6115035, -0.8700927, -0.43176314, 0.6505939, -0.5787598, 0.23525597
298030.152395666, 004585, -3.5751104, -0.61034703, -0.87019145, -0.43200037, 0.6500588, -0.5790301, 0.23563378
298030.169062958, 004586, -3.572694, -0.6092402, -0.8701412, -0.43226162, 0.64963686, -0.57923293, 0.23581982
298030.185730166, 004587, -3.5697868, -0.60835034, -0.8705509, -0.432742, 0.6491742, -0.5793662, 0.23588547
298030.202397416, 004588, -3.5671415, -0.60741585, -0.8703841, -0.43340817, 0.64890844, -0.579148, 0.23592949
298030.219064625, 004589, -3.5645018, -0.6064902, -0.86988986, -0.43412545, 0.6489435, -0.5785522, 0.23597646
298030.235731875, 004590, -3.5617747, -0.60557425, -0.8691922, -0.43473095, 0.6489037, -0.57804793, 0.23620683
298030.252399083, 004591, -3.5589042, -0.6046792, -0.8683429, -0.435179, 0.64869195, -0.57778955, 0.23659551
298030.269066291, 004592, -3.5558267, -0.6038451, -0.86734897, -0.43531233, 0.64893395, -0.5774941, 0.23640731
298030.285733375, 004593, -3.5522003, -0.6026648, -0.8666853, -0.43518388, 0.64955914, -0.5770619, 0.23598251
298030.302400708, 004594, -3.548712, -0.6016745, -0.86548835, -0.43490458, 0.6504883, -0.576257, 0.23590448
298030.319067875, 004595, -3.545367, -0.60083, -0.8637997, -0.43467203, 0.65216064, -0.5746188, 0.23571138
298030.335735125, 004596, -3.542115, -0.60001427, -0.8618274, -0.43480453, 0.65367836, -0.57269806, 0.23593771
298030.352402375, 004597, -3.538857, -0.59924513, -0.85976195, -0.43528596, 0.65469193, -0.5711043, 0.23610295
298030.369069583, 004598, -3.5355, -0.5985625, -0.85772115, -0.4361715, 0.65528727, -0.5699671, 0.23556434
298030.385736791, 004599, -3.5319169, -0.597281, -0.8557321, -0.43700832, 0.6554419, -0.5694499, 0.23483308
298030.402404041, 004600, -3.5283887, -0.59646994, -0.8534824, -0.4379348, 0.6552309, -0.5690617, 0.23463659
298030.419071208, 004601, -3.5248845, -0.5958128, -0.85096014, -0.43889743, 0.65495676, -0.5685513, 0.23484063
298030.435738416, 004602, -3.521373, -0.59520644, -0.84818417, -0.4401142, 0.6547321, -0.5677078, 0.23523
298030.452405625, 004603, -3.5177321, -0.59466577, -0.8452234, -0.44120753, 0.65501314, -0.56662875, 0.2350012
298030.469072875, 004604, -3.5139012, -0.5941892, -0.8421213, -0.44197202, 0.6555328, -0.5657251, 0.23429184
298030.485740041, 004605, -3.5093112, -0.5930564, -0.8392235, -0.44216353, 0.6559519, -0.5654045, 0.2335303
298030.502407291, 004606, -3.5049436, -0.5924096, -0.83588374, -0.44226527, 0.65661746, -0.5649037, 0.23267765
298030.519074583, 004607, -3.50059, -0.5919063, -0.8321998, -0.4420054, 0.65781754, -0.56403697, 0.23188269
298030.53574175, 004608, -3.4962423, -0.5914175, -0.82824755, -0.44165742, 0.6590378, -0.5629824, 0.23164365
298030.552409041, 004609, -3.4918973, -0.5909184, -0.82415503, -0.44148475, 0.66008675, -0.5618699, 0.23168717
298030.569076041, 004610, -3.4875162, -0.59043777, -0.82003057, -0.4415605, 0.66098136, -0.56084406, 0.23147799
298030.585743333, 004611, -3.4826732, -0.58974797, -0.81614155, -0.44176093, 0.661724, -0.5600267, 0.2309521
298030.602410541, 004612, -3.4779854, -0.58927375, -0.81203574, -0.44186175, 0.66268295, -0.5592045, 0.22999959
298030.619077791, 004613, -3.4732969, -0.58889085, -0.80776435, -0.44183028, 0.66378814, -0.55831146, 0.22904095
298030.635745, 004614, -3.4685917, -0.58856046, -0.8033465, -0.44177967, 0.66498244, -0.55723846, 0.22828545
298030.65241225, 004615, -3.4638498, -0.5882907, -0.79882497, -0.44193727, 0.6662414, -0.5559524, 0.22744404
298030.6690795, 004616, -3.4590266, -0.588103, -0.7942412, -0.44231617, 0.6674247, -0.5547558, 0.22615606
298030.685746708, 004617, -3.4545243, -0.58803207, -0.7899383, -0.442751, 0.6683667, -0.5539087, 0.22459452
298030.702413833, 004618, -3.4496129, -0.58801883, -0.7852082, -0.44304267, 0.6690832, -0.5534683, 0.22296569
298030.719081041, 004619, -3.4444966, -0.5880367, -0.78012276, -0.44303188, 0.6698947, -0.553077, 0.22151716
298030.735748291, 004620, -3.4392295, -0.58804625, -0.7746878, -0.442677, 0.6712301, -0.5522651, 0.22020613
298030.7524155, 004621, -3.433797, -0.58802485, -0.769009, -0.44196737, 0.6731752, -0.551118, 0.2185612
298030.769082708, 004622, -3.4282758, -0.5879289, -0.7631719, -0.44118547, 0.6752772, -0.5498734, 0.21678424
298030.78575, 004623, -3.4227273, -0.58790994, -0.7574741, -0.44096908, 0.67705226, -0.54847544, 0.21522357
298030.80241725, 004624, -3.4172266, -0.587673, -0.75154626, -0.4412905, 0.67842823, -0.54687953, 0.21429119
298030.819084416, 004625, -3.4116511, -0.58731776, -0.745472, -0.44169983, 0.680096, -0.54469275, 0.2137301
298030.835751708, 004626, -3.405902, -0.5869672, -0.73948604, -0.44198796, 0.68252546, -0.54188323, 0.21252778
298030.852418791, 004627, -3.3992183, -0.5870581, -0.7341603, -0.4427515, 0.6846963, -0.5391977, 0.21077937
298030.869086125, 004628, -3.3930771, -0.5868036, -0.7288591, -0.4444116, 0.68552333, -0.5373876, 0.20921458
298030.885753208, 004629, -3.3870165, -0.5864217, -0.72361076, -0.44663888, 0.6852066, -0.5364936, 0.20779862
298030.9024205, 004630, -3.380743, -0.58603704, -0.71821535, -0.44836974, 0.6851614, -0.53570604, 0.20624638
298030.919087666, 004631, -3.3741248, -0.58568877, -0.7125156, -0.44886568, 0.68627125, -0.53454536, 0.20448133
298030.935754916, 004632, -3.3672104, -0.58536273, -0.7065177, -0.44828078, 0.6884039, -0.5330592, 0.2024654
298030.952422166, 004633, -3.3601882, -0.5850022, -0.70029294, -0.44732952, 0.6907726, -0.5315059, 0.20057634
298030.969089416, 004634, -3.3532054, -0.58457685, -0.6939106, -0.44665965, 0.69277453, -0.5300267, 0.19907339
298030.985756458, 004635, -3.3464055, -0.58398765, -0.687428, -0.44639453, 0.69445246, -0.52860016, 0.19760963
298031.002423833, 004636, -3.3396294, -0.58349246, -0.6809043, -0.4465391, 0.69588125, -0.5271494, 0.1961267
298031.019090916, 004637, -3.3328993, -0.5830764, -0.67440647, -0.44689637, 0.6970648, -0.52585715, 0.19457233
298031.035758208, 004638, -3.3261983, -0.5827703, -0.66800386, -0.4471837, 0.698228, -0.52479106, 0.19261001
298031.052425416, 004639, -3.3196657, -0.5821758, -0.66150653, -0.44738233, 0.6993808, -0.5239251, 0.19031018
298031.069092625, 004640, -3.3131127, -0.5819214, -0.6552682, -0.4476278, 0.70055157, -0.5231482, 0.18754406
298031.085759916, 004641, -3.306658, -0.5817749, -0.6491757, -0.44807717, 0.7014652, -0.52250075, 0.18484163
298031.102427166, 004642, -3.3003511, -0.5816327, -0.64319485, -0.44879302, 0.701728, -0.52227944, 0.18272103
298031.119094333, 004643, -3.294201, -0.58146346, -0.6373204, -0.44995552, 0.7012783, -0.5223891, 0.18126872
298031.135761583, 004644, -3.288152, -0.5812928, -0.6315706, -0.4513873, 0.7004572, -0.5227047, 0.17996965
298031.152428666, 004645, -3.2821298, -0.58116317, -0.62596387, -0.45285025, 0.69973826, -0.5230077, 0.17820235
298031.169095958, 004646, -3.2761405, -0.5810482, -0.6204657, -0.45416945, 0.6989684, -0.5234998, 0.17641208
298031.185763125, 004647, -3.2705786, -0.5807322, -0.61521035, -0.45544925, 0.6979536, -0.5241794, 0.17510769
298031.202430416, 004648, -3.2647793, -0.58051735, -0.60984457, -0.45651555, 0.6969662, -0.52487576, 0.17417596
298031.219097625, 004649, -3.2588744, -0.58033466, -0.6044569, -0.45737898, 0.69606626, -0.5255385, 0.17350957
298031.235764875, 004650, -3.2528725, -0.58018935, -0.59907156, -0.45783016, 0.6955228, -0.5260828, 0.1728484
298031.252432041, 004651, -3.2471464, -0.5801777, -0.59365535, -0.4577846, 0.69536275, -0.52650505, 0.17232594
298031.269099291, 004652, -3.241158, -0.580121, -0.588253, -0.45721918, 0.6954789, -0.5269021, 0.17214483
298031.285766375, 004653, -3.2350883, -0.5800623, -0.5828915, -0.45644617, 0.69572866, -0.52721405, 0.17223209
298031.302433625, 004654, -3.2289574, -0.5800435, -0.5776123, -0.45552748, 0.696241, -0.5273125, 0.17229292
298031.319100833, 004655, -3.2227309, -0.5800927, -0.5724333, -0.45413637, 0.69704616, -0.5274155, 0.17239387
298031.335768041, 004656, -3.2164116, -0.5802263, -0.5673627, -0.4521705, 0.69820434, -0.5275644, 0.17241909
298031.352435333, 004657, -3.21008, -0.58039874, -0.5624099, -0.44994467, 0.69939566, -0.5278214, 0.17262736
298031.369102541, 004658, -3.203801, -0.5805891, -0.5575951, -0.44781613, 0.7006771, -0.52784413, 0.17289542
298031.385769791, 004659, -3.1972833, -0.5809636, -0.5529308, -0.4458548, 0.7018297, -0.527787, 0.17346321
298031.402437041, 004660, -3.1910083, -0.5812181, -0.54845655, -0.44405368, 0.7027861, -0.5277741, 0.17424819
298031.419104083, 004661, -3.1848967, -0.5814009, -0.5442098, -0.4424626, 0.70337445, -0.52800477, 0.17522031
298031.435771333, 004662, -3.1788862, -0.5815491, -0.5401645, -0.441124, 0.7035109, -0.52850527, 0.17653388
298031.452438583, 004663, -3.173003, -0.58131605, -0.53603065, -0.44001287, 0.70323616, -0.52911294, 0.17857014
298031.469105791, 004664, -3.1671495, -0.5812977, -0.5321855, -0.43901208, 0.7025383, -0.52997875, 0.18119259
298031.485773041, 004665, -3.1613042, -0.58137816, -0.5285736, -0.43817362, 0.7017049, -0.5308646, 0.18383896
298031.502440291, 004666, -3.1554232, -0.581542, -0.5251688, -0.43736336, 0.70092374, -0.53174293, 0.18619552
298031.5191075, 004667, -3.1494937, -0.5817771, -0.521923, -0.4366251, 0.70017785, -0.5325079, 0.18853377
298031.535774708, 004668, -3.1434567, -0.5821044, -0.51883596, -0.43575415, 0.69956946, -0.5332248, 0.19076754
298031.552441875, 004669, -3.1372385, -0.58257407, -0.51594615, -0.43454605, 0.69940066, -0.5338442, 0.1924034
298031.569109083, 004670, -3.13085, -0.58319247, -0.51324826, -0.43309435, 0.69956404, -0.53437823, 0.19359553
298031.585776291, 004671, -3.1243947, -0.583996, -0.5105151, -0.4316411, 0.69971406, -0.5349047, 0.19484124
298031.602443583, 004672, -3.1178432, -0.58482945, -0.5081375, -0.43040624, 0.69958496, -0.53558457, 0.19616456
298031.619110791, 004673, -3.1112096, -0.585711, -0.5060149, -0.42934906, 0.6991646, -0.5364249, 0.19767752
298031.635778, 004674, -3.104474, -0.586656, -0.50410944, -0.4283216, 0.6986196, -0.53734636, 0.19932419
298031.652445208, 004675, -3.0976489, -0.58738273, -0.501726, -0.42731607, 0.6981384, -0.5382311, 0.20077673
298031.669112458, 004676, -3.0907655, -0.5883472, -0.4999708, -0.42639887, 0.6974569, -0.5392767, 0.2022834
298031.685779666, 004677, -3.0838478, -0.58941424, -0.49849278, -0.42563802, 0.6969387, -0.53999734, 0.20374413
298031.70244675, 004678, -3.0768776, -0.5905369, -0.49720293, -0.42493197, 0.69666874, -0.5404047, 0.20505662
298031.719114, 004679, -3.0698218, -0.5917272, -0.49612463, -0.42414784, 0.69664526, -0.5406993, 0.20598099
298031.73578125, 004680, -3.062705, -0.5929746, -0.49526954, -0.42329147, 0.69663274, -0.54114705, 0.20660797
298031.7524485, 004681, -3.0555873, -0.5942399, -0.49460793, -0.4225408, 0.6961736, -0.5420677, 0.20727824
298031.769115708, 004682, -3.0485086, -0.59549576, -0.494056, -0.4219977, 0.6954048, -0.5431761, 0.2080618
298031.785782875, 004683, -3.0422502, -0.5964596, -0.49330604, -0.42160773, 0.694558, -0.5441146, 0.20922567
298031.802450166, 004684, -3.035561, -0.5975808, -0.49264467, -0.42133853, 0.693855, -0.54468393, 0.21061435
298031.819117416, 004685, -3.0287936, -0.59876746, -0.4919659, -0.42107394, 0.69335383, -0.5449209, 0.21217556
298031.8357845, 004686, -3.0220761, -0.6000206, -0.49125302, -0.4208123, 0.6930378, -0.5449604, 0.21362074
298031.85245175, 004687, -3.015474, -0.6013459, -0.4905057, -0.4203495, 0.6926017, -0.5452967, 0.21508296
298031.869118958, 004688, -3.0090115, -0.6027597, -0.48972327, -0.41955483, 0.6921794, -0.54600656, 0.21619064
298031.885786166, 004689, -3.0027506, -0.60300595, -0.48845428, -0.4181772, 0.69202435, -0.54695475, 0.21695752
298031.902453416, 004690, -2.9966013, -0.6041329, -0.48731542, -0.41628605, 0.6921965, -0.54794616, 0.21754313
298031.919120625, 004691, -2.990673, -0.6055185, -0.4861105, -0.4142061, 0.6925856, -0.5488261, 0.21805632
298031.935787833, 004692, -2.985073, -0.60693043, -0.48477858, -0.41248414, 0.6927689, -0.54954046, 0.21893728
298031.952455125, 004693, -2.97982, -0.60832053, -0.48333424, -0.41118905, 0.69234693, -0.5504768, 0.2203511
298031.969122333, 004694, -2.9748218, -0.6097544, -0.4818052, -0.41006267, 0.69157857, -0.5517269, 0.22173184
298031.985789416, 004695, -2.9701302, -0.6107295, -0.4803506, -0.40862533, 0.6907156, -0.55351716, 0.2226119
298032.002456708, 004696, -2.9654233, -0.61220396, -0.47865433, -0.40640068, 0.69001234, -0.55582875, 0.22310485
298032.019123916, 004697, -2.9607515, -0.61390024, -0.4767738, -0.40335545, 0.689948, -0.5582537, 0.2227758
298032.035791125, 004698, -2.9562418, -0.6156409, -0.47475588, -0.4000459, 0.690414, -0.56053364, 0.2215715
298032.052458375, 004699, -2.9520843, -0.6172583, -0.472602, -0.39716533, 0.69067764, -0.56275266, 0.22030331
298032.069125541, 004700, -2.9483883, -0.6186501, -0.4702743, -0.39536086, 0.69026524, -0.5647792, 0.21965447
298032.085792791, 004701, -2.9445944, -0.6196612, -0.4678533, -0.3944194, 0.6892568, -0.5666853, 0.21960461
298032.102460041, 004702, -2.9414313, -0.6206261, -0.46516904, -0.39375588, 0.68800896, -0.56853944, 0.21991555
298032.119127125, 004703, -2.9385483, -0.62152267, -0.46227378, -0.39316577, 0.68698406, -0.5701619, 0.21997538
298032.135794458, 004704, -2.9358463, -0.6223127, -0.4591569, -0.39262125, 0.68616945, -0.57153845, 0.21991763
298032.152461583, 004705, -2.933323, -0.62298477, -0.45580524, -0.3923819, 0.68549883, -0.5724876, 0.21996759
298032.169128791, 004706, -2.930932, -0.6235641, -0.45225748, -0.3923475, 0.68484604, -0.5732675, 0.22003077
298032.185796041, 004707, -2.928456, -0.6245899, -0.44845086, -0.39249206, 0.6842993, -0.57379305, 0.22010423
298032.202463208, 004708, -2.926259, -0.6252828, -0.44445243, -0.3928079, 0.6837926, -0.57401764, 0.22052984
298032.2191305, 004709, -2.9242904, -0.6257898, -0.44023243, -0.39327058, 0.68310976, -0.5740632, 0.22169964
298032.235797708, 004710, -2.9224167, -0.62629545, -0.43583167, -0.39375633, 0.6826563, -0.57382226, 0.22285482
298032.252465, 004711, -2.9203598, -0.62706053, -0.43129307, -0.39405173, 0.68273836, -0.57324123, 0.22357526
298032.269132166, 004712, -2.9183602, -0.627889, -0.42667052, -0.39398432, 0.68306327, -0.5727506, 0.22395897
298032.285799291, 004713, -2.9163923, -0.6288678, -0.42198473, -0.39359343, 0.68321407, -0.5726959, 0.2243258
298032.302466541, 004714, -2.914493, -0.63002086, -0.41724122, -0.3930784, 0.683295, -0.57287675, 0.22452098
298032.31913375, 004715, -2.9127362, -0.6313195, -0.41243336, -0.3925842, 0.68363166, -0.57293963, 0.2241998
298032.335801, 004716, -2.9112408, -0.6326779, -0.40752283, -0.39248064, 0.68426067, -0.57250065, 0.22358264
298032.352468125, 004717, -2.9100425, -0.6339956, -0.40250254, -0.392805, 0.6842899, -0.57229143, 0.22345914
298032.369135416, 004718, -2.909045, -0.6353128, -0.3973813, -0.39311415, 0.684094, -0.57226, 0.22359613
298032.385802625, 004719, -2.9084609, -0.63652, -0.39249018, -0.3933961, 0.6839742, -0.5721277, 0.22380474
298032.402469875, 004720, -2.9078708, -0.6378198, -0.38727298, -0.39370313, 0.6840775, -0.5716871, 0.224075
298032.419137, 004721, -2.907445, -0.63914937, -0.38189763, -0.39461404, 0.6844543, -0.57052076, 0.22429487
298032.435804208, 004722, -2.9071994, -0.6404892, -0.3764325, -0.3961511, 0.6844842, -0.56921196, 0.22481902
298032.452471458, 004723, -2.9070032, -0.6419099, -0.37089288, -0.39794922, 0.6841543, -0.56810004, 0.22545893
298032.469138666, 004724, -2.9066863, -0.64351207, -0.3652291, -0.39935198, 0.6840555, -0.56711376, 0.22576092
298032.485805875, 004725, -2.9059896, -0.64493054, -0.35972816, -0.4001345, 0.68473977, -0.5659613, 0.22519223
298032.502473166, 004726, -2.905258, -0.6468122, -0.35382852, -0.40048137, 0.6858729, -0.56480074, 0.22403829
298032.519140375, 004727, -2.904509, -0.64891225, -0.3476811, -0.40083718, 0.6869598, -0.5638043, 0.22257675
298032.535807625, 004728, -2.9038024, -0.6511045, -0.34130454, -0.40140882, 0.68762416, -0.56315273, 0.22113982
298032.552474666, 004729, -2.9031956, -0.65329677, -0.33465213, -0.40246615, 0.68797255, -0.5624378, 0.21995153
298032.569141916, 004730, -2.9026926, -0.6554574, -0.3277218, -0.40418288, 0.6884579, -0.561155, 0.2185568
298032.585809125, 004731, -2.902234, -0.6568612, -0.3204553, -0.40650654, 0.68890524, -0.55955535, 0.21693268
298032.602476375, 004732, -2.9018507, -0.6586565, -0.31302434, -0.40926638, 0.68920326, -0.5578161, 0.21526992
298032.619143541, 004733, -2.9014487, -0.6605439, -0.30538872, -0.4121988, 0.68935865, -0.55609864, 0.21361431
298032.635810833, 004734, -2.9009569, -0.66245425, -0.29754764, -0.4152036, 0.6896414, -0.55426395, 0.21164183
298032.652478041, 004735, -2.900288, -0.66355306, -0.2891162, -0.4179638, 0.69019073, -0.5522758, 0.2096058
298032.66914525, 004736, -2.8995957, -0.6651536, -0.28063592, -0.42037237, 0.6910875, -0.54999965, 0.20781164
298032.685812375, 004737, -2.8988476, -0.66689813, -0.27200532, -0.42225596, 0.69232464, -0.5475704, 0.20628405
298032.702479583, 004738, -2.8980885, -0.6686628, -0.2632596, -0.4240761, 0.69388455, -0.54471505, 0.20486367
298032.719146791, 004739, -2.897373, -0.6704241, -0.25449553, -0.42611423, 0.6954301, -0.54165715, 0.20349777
298032.735814041, 004740, -2.8966913, -0.67222553, -0.24583085, -0.4284563, 0.6966715, -0.5387647, 0.20200664
298032.75248125, 004741, -2.8959775, -0.6741257, -0.23733439, -0.43081617, 0.6973301, -0.53669053, 0.20022827
298032.7691485, 004742, -2.8951735, -0.67616755, -0.22891839, -0.43279165, 0.69769174, -0.53528965, 0.19845067
298032.78581575, 004743, -2.8942063, -0.6779944, -0.22144018, -0.43390834, 0.6986459, -0.5339431, 0.19627112
298032.802482958, 004744, -2.8930697, -0.6802047, -0.21331695, -0.43422207, 0.70052433, -0.5322267, 0.19352469
298032.819150125, 004745, -2.891854, -0.6825234, -0.2050752, -0.43421233, 0.7024881, -0.53073996, 0.190487
298032.835817333, 004746, -2.8906837, -0.6848053, -0.19688879, -0.43463233, 0.7037429, -0.5297505, 0.18763025
298032.852484541, 004747, -2.8896155, -0.6867012, -0.18909456, -0.43568653, 0.7041677, -0.5292607, 0.18495478
298032.869151708, 004748, -2.8885999, -0.6886577, -0.18111172, -0.43716952, 0.7041464, -0.5289045, 0.18253933
298032.885818958, 004749, -2.8875785, -0.6905544, -0.17303807, -0.43873435, 0.7038286, -0.52872705, 0.18051387
298032.902486166, 004750, -2.8864496, -0.69237494, -0.16494101, -0.44008785, 0.7036014, -0.52861243, 0.17842865
298032.919153416, 004751, -2.8851838, -0.69411623, -0.1568709, -0.44124454, 0.7035074, -0.52852875, 0.17617571
298032.935820666, 004752, -2.8838327, -0.695767, -0.1488608, -0.44248113, 0.70334584, -0.5284455, 0.17395547
298032.952487833, 004753, -2.8824754, -0.69731253, -0.14094411, -0.4442558, 0.70269966, -0.5284252, 0.17209508
298032.969154958, 004754, -2.881129, -0.6987569, -0.13311642, -0.44641978, 0.70122224, -0.5289364, 0.17094736
298032.985822166, 004755, -2.8795738, -0.7000033, -0.12555304, -0.44838768, 0.69926465, -0.5299505, 0.17067513
298033.002489375, 004756, -2.8779733, -0.701346, -0.117809966, -0.44983736, 0.6974218, -0.53113073, 0.17073193
298033.019156625, 004757, -2.8761983, -0.7027714, -0.110013716, -0.45038375, 0.69626415, -0.53225845, 0.1705039
298033.035823875, 004758, -2.874272, -0.7042297, -0.10222454, -0.45017335, 0.69550157, -0.5335157, 0.17024255
298033.052491125, 004759, -2.8722906, -0.7047799, -0.094775096, -0.44957793, 0.6946564, -0.53510576, 0.17027651
298033.069158291, 004760, -2.8703103, -0.70586526, -0.08722352, -0.44910416, 0.6936994, -0.53662145, 0.17065734
298033.0858255, 004761, -2.8684268, -0.70703053, -0.07972337, -0.4490087, 0.69248986, -0.53801614, 0.17142868
298033.10249275, 004762, -2.8666403, -0.7081337, -0.07232845, -0.44912732, 0.69106716, -0.5393664, 0.1726114
298033.119159875, 004763, -2.8649037, -0.70915765, -0.065045506, -0.44906345, 0.6896938, -0.5406908, 0.17412041
298033.135827125, 004764, -2.8631845, -0.7101073, -0.057886656, -0.4485777, 0.6886349, -0.54190594, 0.17577814
298033.152494333, 004765, -2.861501, -0.7109856, -0.050898347, -0.4478177, 0.6878679, -0.5430032, 0.17732602
298033.169161583, 004766, -2.8599055, -0.7117722, -0.044097718, -0.4470479, 0.6871392, -0.5440265, 0.17894995
298033.185828791, 004767, -2.8584404, -0.7125338, -0.037591357, -0.44630054, 0.6864322, -0.54488665, 0.18090168
298033.202495958, 004768, -2.857123, -0.7131197, -0.031172678, -0.44566956, 0.6856634, -0.54563284, 0.18310994
298033.219163208, 004769, -2.8559651, -0.71356213, -0.024912126, -0.4452991, 0.6848787, -0.5461802, 0.18530293
298033.235830458, 004770, -2.8549855, -0.7138683, -0.018811386, -0.44526225, 0.68383795, -0.5466504, 0.18783115
298033.252497541, 004771, -2.8541422, -0.7140771, -0.012852985, -0.4453199, 0.6826408, -0.5470512, 0.190858
298033.269164875, 004772, -2.8533378, -0.7142775, -0.0070744865, -0.44518134, 0.68179345, -0.5472264, 0.19368695
298033.285832, 004773, -2.8526833, -0.7140178, -0.001470333, -0.44459182, 0.68112034, -0.5475624, 0.19643955
298033.302499166, 004774, -2.851982, -0.7140764, 0.003960729, -0.4438741, 0.6802965, -0.5481191, 0.19934331
298033.319166458, 004775, -2.851352, -0.71424574, 0.009295335, -0.443139, 0.6794634, -0.54854095, 0.2026328
298033.335833625, 004776, -2.850827, -0.71446663, 0.014549726, -0.44261867, 0.6788183, -0.5485578, 0.20586075
298033.352500875, 004777, -2.8504205, -0.7147406, 0.019709777, -0.442347, 0.6785509, -0.5479986, 0.20879523
298033.369168125, 004778, -2.8501842, -0.7150282, 0.02475604, -0.44258788, 0.67802423, -0.5472601, 0.2119094
298033.385835291, 004779, -2.8504539, -0.7151775, 0.029308112, -0.44358906, 0.67675227, -0.54669654, 0.2153088
298033.4025025, 004780, -2.8506916, -0.71543956, 0.03400679, -0.44519287, 0.6750825, -0.54606354, 0.21881838
298033.419169666, 004781, -2.850888, -0.7158474, 0.03876635, -0.4468759, 0.6734474, -0.54538363, 0.22209752
298033.435836916, 004782, -2.851, -0.71644837, 0.043514937, -0.44829884, 0.6720423, -0.5448653, 0.22474234
298033.452504083, 004783, -2.851035, -0.7172261, 0.04823025, -0.44930115, 0.6706168, -0.544888, 0.22693333
